,tweet_dt,id,username,name,tweet,like_count,reply_count,retweet_count,retweeted
173,2021-08-13,1426165403437391872,iandodd4,ianmd1,So am I our Pfizer jabs came 3 weeks apart like they are supposed to in Spain. Everybody who can should have the jab.,0,0,0,False
174,2021-08-13,1426165399784247301,NHSGreenwichCCG,NHS Greenwich CCG,"Passing by #Greenwich Millennium Village this weekend? You can #GrabAJab. The Amal Pharmacy, is offering the…",0,0,0,False
175,2021-08-13,1426165389327839233,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test ro…,0,0,0,False
176,2021-08-13,1426165385565442051,kirbybabies,✪ ⍟ Patty Evans ✪ ⍟🇫🇷🇺🇸💕,Go Second dose #Pfizer !🥰 See you later ! 💕,1,0,0,False
177,2021-08-13,1426165354292813825,Samke_Dlodlo,Ma’Dlodlo,"Why are u encouraging people to vaccinate when these vaccines kill people, a healthy person vaccinat…",0,0,0,False
178,2021-08-13,1426165331756789764,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test r…,0,0,0,False
179,2021-08-13,1426165321078120450,anish1,anish,There'a a reason why Pfizer is everyone's favourite vaccine,0,0,0,False
180,2021-08-13,1426165313557524480,kraMjdelG,Mark Gleđ 🇭🇷🇨🇦,"My neighbour nearly died from 2nd pfizer. Could hardly breathe, lungs filled with fluid (he…",0,0,0,False
181,2021-08-13,1426165312005808138,Renee5point0,Renee Kessel,"""The size and seriousness of this resolution, including the huge criminal fine of $1.3 billion, reflect the…",0,0,0,False
182,2021-08-13,1426165309296107530,_theOutpost_,_theOutpost_,"Follow the $.    :)

Pfizer, Moderna seen reaping billions from COVID-19 vaccine booster market | Reuters",0,0,0,False
183,2021-08-13,1426165296646303744,ohsouthlondon,Ben,"I was thinking of making some t-shirts that simply say “John Textor sold me Pfizer”. No story behind it whatsoever,…",0,0,0,False
184,2021-08-13,1426165285724241921,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test ro…,0,0,0,False
185,2021-08-13,1426165284294086668,ang12000,Ang,I went for my 1st dose of Pfizer vaccine on 2nd Aug at Mondeor Rec center Joburg admin by Gauteng de…,0,0,0,False
186,2021-08-13,1426165282565918723,TwiceHyoLeader,Netichi 💌🍭☺️ | 🦄 앙글이 💛,Ohh thats stronger than what I had. I had the Pfizer one and I just only couldn't move much my arm. Or m…,0,0,0,False
187,2021-08-13,1426165276979175429,KatlehoLs,Katleho Koenyama🇱🇸 🇮🇷,"oabona hantse ko joetse hore Rona batlore foqa jNj, bona ba ikoalle Ka Pf…",0,0,0,False
188,2021-08-13,1426165245786169350,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scient…,0,0,0,False
189,2021-08-13,1426165242061537281,HelloJenniferH,Jennifer,Day after Pfizer vaccine number 2 and I feel absolutely fine and dandy. Was expecting to feel terrible!…,1,0,0,False
190,2021-08-13,1426165226370707464,Lisa4OR1st,observer,"""recently reported waning efficacy w/ Moderna’s dropping to 93 percent effectiveness after six months and Pfizer’s…",0,0,0,False
191,2021-08-13,1426165215532666880,BertrandBio,Bertrand Delsuc,Pfizer $PFE chief Albert Bourla: ‘We are the most efficient vaccine machine’,2,0,0,False
192,2021-08-13,1426165193046990853,homelesman,Rodney Thompsonn,Peel Rapid Response and Paramedics personals running surveillance on for Ed Thompson for Stephen Harper Terrorism H…,0,0,0,False
193,2021-08-13,1426165174222958594,newsgang2,news in,"FDA authorizes third dose of Pfizer, Moderna shots for immunocompromised – POLITICO",0,0,0,False
194,2021-08-13,1426165160507498503,1galactus1,TERRIBLE TIM,"I love the idea, Pfizer has made enough money already, I'll take Regeneron in a flash.",0,0,0,False
195,2021-08-13,1426165157831614465,Ken_Congdon,Ken Congdon,"#COVID19 tracker: Lilly to require vaccines for U.S. workers; Elderly don't need boosters yet, Fauci says",0,0,0,False
196,2021-08-13,1426165145684914177,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the…,0,0,0,False
197,2021-08-13,1426165137464045577,DavidLWindt,David Windt,"Ok, so vaccinated people are getting Covid and infecting unvaccinated people.

Ok, so the experts acknowledge the v…",5,0,3,False
198,2021-08-13,1426165131248078848,keith_caughran,Keith Caughran,"Pfizer ""believe a third dose of BNT162b2 has the potential to preserve the highest levels of protect…",0,0,0,False
199,2021-08-13,1426165130384052225,cuennnca,polah🐠,This girl is on pfizer 😎,2,0,0,False
200,2021-08-13,1426165103553089536,calsiflower,julia 🕊,i didnt feel anything after my second dose but a lot of ppl w pfizer said the second dose was rly painf…,1,0,0,False
201,2021-08-13,1426165079012265985,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the result…,0,0,0,False
202,2021-08-13,1426165067003961348,PatriciaTobin54,PLTobin,My first shot was Pfizer. My 2nd was Moderna. Was mixing the vaccines a medical decision or decided by…,0,0,0,False
203,2021-08-13,1426165053712224256,upstractcom,Upstract News,Pfizer chief Albert Bourla: ‘We are the most efficient vaccine machine’ #pfizer #world #pharmaboss #vaccinemachine…,0,0,0,False
204,2021-08-13,1426165031683727360,AHimar33,AH33,Israel only has Pfizer. It appears the much higher dose that Moderna chose was the wise decision.,0,0,0,False
205,2021-08-13,1426165023689166848,EconAussie,AussieEcon,What about the people looking for Pfizer vaccine?,0,0,0,False
206,2021-08-13,1426165013413351429,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test rounds o…,0,0,0,False
207,2021-08-13,1426164980882317312,jennbick1,Jennifer Bick 🍊,4) My daughter is 20 now. Without hesitation she received Pfizer. We aren’t anti vax.,0,0,0,False
208,2021-08-13,1426164966411886599,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test ro…,0,0,0,False
209,2021-08-13,1426164953858207745,Jmoreno20,Juan Moreno,"If she calls the eligibility will be based on something different, the walk…",0,0,0,False
210,2021-08-13,1426164932958113798,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test…,0,0,0,False
211,2021-08-13,1426164894299271175,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the result…,0,0,0,False
212,2021-08-13,1426164869913530379,EuniceE62945638,"Liz, MD, MPH",,0,0,0,False
213,2021-08-13,1426164854323392512,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the te…,0,0,0,False
214,2021-08-13,1426164852066635778,JamieWorkentin,Jamie Workentin,"So, ""free vaccine"" is a substance used to stimulate production of antibodie…",0,0,0,False
215,2021-08-13,1426164840687710220,true217,E A,#EU in #Covid panic as bloc investigates side-effects to #Pfizer and #Moderna jabs | World | News |…,0,0,0,False
216,2021-08-13,1426164838187905027,wccoradio,News Talk 830 WCCO,"Breaking: The  has determined that this small, vulnerable group may benefit from a third dose of the Pfizer…",1,0,1,False
217,2021-08-13,1426164838187905026,1patrickmcclain,Patrick McClain,"I got Pfizer on Apr 1 and May 1.  Blood type O, I had no side effects at all...literally nothing.",0,0,0,False
218,2021-08-13,1426164818092900358,keith_caughran,Keith Caughran,"Pfizer ""believe a third dose of BNT162b2 has the potential to preserve the highest levels of protective effi…",0,0,0,False
219,2021-08-13,1426164814410354689,GregLeding,Greg Leding,"Today!

JB Hunt is hosting a free vaccine clinic from 8:00a to 4:00p at its headquarters in Lowell. The event is op…",25,0,11,False
220,2021-08-13,1426164807439425537,Robsgirl7591,Carol Lawson,"My mom had a reaction at the injection site, with the Pfizer vax and her mouth broke out inside.  D…",0,0,0,False
221,2021-08-13,1426164767845228547,ImRetiredAtLast,John Burke,"REPORT: Pfizer and Moderna Never Tested For Efficacy and Safety, Intentionally Lost Their Vaccine Control Group Dur…",0,0,0,False
222,2021-08-13,1426164766884646917,PatHedger18,Patrick Hedger,It takes until the 10th and 11th paragraphs for the article to mention the new study was looking at people vaccinat…,2,0,1,False
223,2021-08-13,1426164760568082433,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the te…,0,0,0,False
224,2021-08-13,1426164744751403011,blackboxfx,Sven S.-Der Malaka,"One of the most vaccinated nations in the world is a test case for how Delta will play out. So far, it’s not pretty…",0,0,0,False
225,2021-08-13,1426164738657038340,blamefitz,A Special Kinda Dotish,"The thing is Im not concerned with her wanting to wait for the AZ or Pfizer,I was angry at her say…",2,0,0,False
226,2021-08-13,1426164725252075527,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test ro…,0,0,0,False
227,2021-08-13,1426164724849274881,Voice4thevoice2,Voice4theV,How many of you are getting your kids prepped for the shot?,0,0,0,False
228,2021-08-13,1426164677025935362,HealthWWBerks,HealthWWBerks,"#HealthontheMove Vaccine Van is at  Calcot, Reading, Saturday (14th) &amp; Sunday (15th), 10am till 5pm, fo…",0,0,0,False
229,2021-08-13,1426164660303241219,Atr00Dr,yara bandı,The FDA authorized third doses of Pfizer-BioNTech’s and Moderna’s Covid-19 vaccines for some pe…,0,0,0,False
230,2021-08-13,1426164652103307266,keith_caughran,Keith Caughran,"Pfizer ""believe a third dose of BNT162b2 has the potential to preserve the highest levels of protect…",0,0,0,False
231,2021-08-13,1426164636336930819,ianwhitmore,Ian Whitmore,"Currently listening to This is the Moderna Way, by the Pfizer Chiefs",0,0,0,False
232,2021-08-13,1426164612370767872,PMBY89,Anthems For a 30 Year Old Reply Guy,You are working off bad information; case efficacy has been reduced to 42% for Pfi…,0,0,0,False
233,2021-08-13,1426164596541468676,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of…,0,0,0,False
234,2021-08-13,1426164546260160515,Renee5point0,Renee Kessel,It's irrational and selfish not 2 trust the liars who gave us  approved #vioxx a…,0,0,0,False
235,2021-08-13,1426164527851347969,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the te…,0,0,0,False
236,2021-08-13,1426164523942223872,PcEor,NOTWOKEorPCTed,Now the doc opened another can of worms. If the statements made about the Pfizer and Maderna vaccin…,0,0,0,False
237,2021-08-13,1426164491126026242,Hyper_Number,Hyper Number,Lets assume this comment was an…,0,0,0,False
238,2021-08-13,1426164480090705925,SolNataMD,"Natalia Solenkova, MD PhD","""For Pfizer and Moderna recipients alone, the Centers for Disease Control and Prevention estimates that 1.1 million…",13,0,6,False
239,2021-08-13,1426164477163098116,omarkhan80,omar,Hit me with that Pfizer 3 doc,0,0,0,False
240,2021-08-13,1426164441650024452,dicklauder,Dick Lauder,"Pfizer shots here.  First shot - mild headache, sore arm and fatigue for about 36 hours.  Second s…",0,0,0,False
241,2021-08-13,1426164409022435331,julesnewaddy,Tus nua!,Regeneron is 70% effective in preventing hospitalizations and deaths among the already inf…,3,0,0,False
242,2021-08-13,1426164366337007621,MerriwynMoon,Merri 🐝🦇,"I got Pfizer. First shot, a little tenderness at the injection site for a couple of days.  second shot…",0,0,0,False
243,2021-08-13,1426164355725463554,PrettyMothaFckr,palm tree print boss,Yeah I remember seeing them talking about getting Pfizer and moderna shots but not w AZ. Thank you! Off to google I go,1,0,0,False
244,2021-08-13,1426164327699075077,lisaznola,Lisa,"Pfizer for both shots. After 1st one sore arm, a bit tired and achey but nothing too bad. 2nd shot nothing.",0,0,0,False
245,2021-08-13,1426164323173298177,Narsil01,ShardsOfNarsil,"Where is the #pandemic!?
Worldwide deaths this year.
Even flu is 3×#COVID deaths!
The pandemic is Bullshit WAKE UP!…",0,0,0,False
246,2021-08-13,1426164234275131397,HSimpsonone,Habby Simpsonone,"Martin Kulldorf got censored on Linkedin yesterday
Linkedin is owned by Bill Gates
Bill Gates is up to his eyeballs…",0,0,0,False
247,2021-08-13,1426164224275984389,TropicalFlair,H.E.Brown,"What vaccines were administered in Chile…were they the same three (Moderna, Pfizer or J&amp;J) that we…",1,0,0,False
248,2021-08-13,1426164184065224704,cityofhamilton,City of Hamilton,"Get vaccinated! Walk-in today for 1st or 2nd dose of Pfizer or Moderna at any of these locations. For clinic hours,…",10,0,13,False
249,2021-08-13,1426164178474049540,TomAdler,TomAdler #EndTheFilibuster,My husband and I have been vaccinated (Pfizer) and have had no side effects.,0,0,0,False
250,2021-08-13,1426164140750557188,Hot103Jamz,KPRS - Hot 103 Jamz,U.S. regulators said transplant recipients and others with severely weakened immune systems can get an extra dose o…,0,0,0,False
251,2021-08-13,1426164139995672581,TomBollyky,Tom Bollyky,"Concerns over efficacy of China's vaccines w/variants is driving use of boosters

SE Asia is turning toward Western…",3,0,0,False
252,2021-08-13,1426164134916333569,TomBollyky,Tom Bollyky,". just authorized 3rd doses of Pfizer &amp; Moderna vaccines for immunocompromised people

But it's not just wea…",3,0,4,False
253,2021-08-13,1426164130961051652,iamhaich,刃先,"Iran banned western vaccine company giant pfizer, has highest effeciency and successful rate for jabs protection. Y…",0,0,0,False
254,2021-08-13,1426164130621247489,HealthyCollier,FL Health Collier,"The FDA has approved Pfizer and Moderna vaccines for a booster, for those who are immunocompromised.

The CDC must…",0,0,0,False
255,2021-08-13,1426164075239813124,bouvier_abraham,Abraham Bouvier,Really kind of Pfizer to just give away millions of vaccines. Theyre doing all of this out of the go…,0,0,0,False
256,2021-08-13,1426164074707132420,UFNews,UF News,“Herd immunity to completely eradicate the virus is proving very challenging in large part due to the high number o…,0,0,0,False
257,2021-08-13,1426164046529798144,GregLeding,Greg Leding,"Today!

Fayetteville Public Schools ( is hosting a FREE Covid-19 vaccine clinic for Arkansans ages 12 and up…",14,0,7,False
258,2021-08-13,1426164022127341571,sweetcarmela75,Carmela Richards,My kids took the Pfizer vaccine and they had NO side effects and are FINE. I encourage all parents to take their ch…,17,0,8,False
259,2021-08-13,1426164020290097160,JamieWorkentin,Jamie Workentin,"I understand the words separately, what I am confused by is the phrase ""fre…",0,0,0,False
260,2021-08-13,1426164009309548545,burnett555,"C'mon man, you know the thing","Just get the stupid vaxx, people. It's your patriotic duty to see that Pfizer, Moderna, J&amp;J, and AZ make record pro…",0,0,0,False
261,2021-08-13,1426164000329388039,highplainz666,Reach Around,Not equally. I would say based on emerging data that Pfi…,0,0,0,False
262,2021-08-13,1426163960047448068,shellymarie19xx,Shelly-Let Your Light Shine ❌❌ BLM - 59 y.o.,"This thread is a great explanation of how the mRNA (Pfizer, Moderna) vaccines work in plain English with appropriat…",1,0,0,False
263,2021-08-13,1426163953269411846,Miroa__03,Mireya💞,"1a dosis ✅
This girl is on pfizer",0,0,0,False
264,2021-08-13,1426163933736574980,ang12000,Ang,,0,0,0,False
265,2021-08-13,1426163915931652103,Sandymissit,Sandy,Too many doctors and nurses coming forward about other remedies that they knew about in beginning.…,0,0,0,False
266,2021-08-13,1426163896688185348,thecovidsite,COVID News,Japanese regulator finds that Pfizer vaccine concentrates in ovaries of rats. #CovidVaccine  (,1,0,1,False
267,2021-08-13,1426163889939623937,VitaliteNB,Réseau de santé Vitalité,"AUGUST 13 – Walk-in and by appointment CLINIC for FIRST and SECOND DOSES of the vaccine. Hope to see you there!

K.…",3,0,3,False
268,2021-08-13,1426163870943567880,sapiopaz,Tia Bruja,The same way Pfizer moderna and j&amp;j are making a living… funded by taxpayers dollars that are being…,1,0,0,False
269,2021-08-13,1426163864002048005,HendrikAlbertII,Albertus Hendrikus,The stock prices of Pfizer and Moderna needed some support.,1,0,0,False
270,2021-08-13,1426163850131480584,fon_gaming,fon_gaming,"Been in bed the last two days after the second dose vaccine.

Didn't expect it to hit me this hard.

For anyone who…",1,0,0,False
271,2021-08-13,1426163800428802053,kleite77,Kleite,"I also engaged with someone who stated ""No one anticipated we’d end up in a pandemic, or that we’d have to…",0,0,0,False
272,2021-08-13,1426163790924689409,Pwnidus,Pwnidus,"I bet you can find a bunch of Pfizer stock options on the hardcore ""get the…",0,0,0,False
273,2021-08-13,1426163762269233152,Syernide,SyerNide,I know mine will be part of the pfizer range. So my second one is coming the 22nd of September,0,0,0,False
274,2021-08-13,1426163762172661762,saabelieves,sharon a p,The Feds Just OK’ed Booster Shots. This Could Get Ugly Fast.,0,0,0,False
275,2021-08-13,1426163749988278275,CartWreck,AIR_Wreck Cart_man,". Sorry, the game has changed.",5,0,0,False
276,2021-08-13,1426163735027126275,OMngomezulu,OMngomezulu,On other news headlines: Pfizer to reap billions from Covid-19 vaccine booster market,0,0,0,False
277,2021-08-13,1426163699325145091,Bex10754118,Bex,This why pfizer openly said vaccine need antivirals and they studying something new 🤔,1,0,0,False
278,2021-08-13,1426163662306299905,JamaicaGleaner,Jamaica Gleaner,"The Pfizer-BioNTech vaccine is classified as an mRNA vaccine, which contains tiny fragments of the genetic material…",1,0,1,False
279,2021-08-13,1426163659022217218,FCWCVT,Community Outreach Coordinator,"08/13 EMS Clinic, 1311 Barre Montpelier Rd. (Behind Burger King) 
4:00 pm - 7:00 pm Berlin Johnson &amp; Johnson (singl…",0,0,0,False
280,2021-08-13,1426163655746404364,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test…,0,0,0,False
281,2021-08-13,1426163613627084803,CraigKellyMP,Craig Kelly MP,"And they want to💉teenagers

New study warns of ‘rare’ heart complication which is more prevalent in teenage boys

P…",118,0,40,False
282,2021-08-13,1426163597361754115,cheftender246,Jalen Green Stan 🇧🇧🇹🇹,All flu vaccines require boosters. I got 6 flu shots for every year I lived in Toronto. Pfizer trying to get FDA ap…,0,0,0,False
283,2021-08-13,1426163595897819140,My_HelpingHand,MyHelpingHandIndia™,We need vaccines like pfizer and other WHO approved from covax. Absolutely reverse topic discussion,1,0,0,False
284,2021-08-13,1426163591099686915,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific s…,0,0,0,False
285,2021-08-13,1426163531339255815,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the tes…,0,0,0,False
286,2021-08-13,1426163480831447046,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of t…,0,0,0,False
287,2021-08-13,1426163462649098246,end_fps,End,boutta have pfizer private key injected into my veins watch your Qs 🔑😈🕵️‍♂️,2,0,0,False
288,2021-08-13,1426163422278963202,DianaCialino,Diana Manister,Covid vaccine has been MASSIVELY tested on over 200 MILLION Americans. No deaths or miscarriages resulted from Mode…,0,0,0,False
289,2021-08-13,1426163412644597760,CRG678,Cheryl Goodell,"It's the ONLY way I go to a place. And I'm vaccinated &amp; wear masks. 

Just like we didn't know the Pfizer was only…",0,0,0,False
290,2021-08-13,1426163406697021441,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the results of the test roun…,0,0,0,False
291,2021-08-13,1426163395594706950,festiveowlz,Festive Owl,"Talk about brain washed. I hope you’re at least getting a pay check from Pfizer, all the other clowns are.",0,0,0,False
292,2021-08-13,1426163395326251011,lestander78,Lest,Report: Pfizer Does Not Mandate Vaccines for Employees,0,0,0,False
293,2021-08-13,1426163347905519627,wamamilialfayo,wamamilialfayo,"Doc., Do this, open the South Africa covid website, tell somebody…",0,0,0,False
294,2021-08-13,1426163344671641600,DdivineOne,Ddiv1ne,"It's not a free vaccine ,the people of America will pay for it some way or another 👀👇🏾",1,0,0,False
295,2021-08-13,1426163320206336005,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific…,0,0,0,False
296,2021-08-13,1426163306344112130,rashapernal,Rashapernal@gmail.com,"If a 70 and 80 year old got second dose of Pfizer overseas in February and are now in the US, can…",0,0,0,False
297,2021-08-13,1426163305270317059,OneAndOnlyPrIve,OneAndOnly,"Some died in Dubai after being vaxx with Pfizer..pinoy 35 yo..last dose was in May, d…",0,0,0,False
298,2021-08-13,1426163263717453830,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers…,0,0,0,False
299,2021-08-13,1426163261804666885,amy87929884,amy,Please allow everyone under 40 to get Pfizer in Victoria. We want to get vaccinated,5,0,0,False
300,2021-08-13,1426163220046393347,TheDeepDiveFeed,The Dive Feed,"$PFE $MRNA

The U.S. Food and Drug Administration on Thursday authorized a booster dose of COVID-19 vaccines from P…",0,0,1,False
301,2021-08-13,1426163209157824515,Mustafiz_91,Engr. M. Rahman 🇧🇩,"Robert W. Malone recently tweeted:

 ""An Israeli scientist told him that there was an agreement with Pfizer and the…",0,0,0,False
302,2021-08-13,1426163191718027266,naturecosmopol2,CZ 🔸,#NEWS #Friday13th  Pfizer and Moderna do not share on the scientific servers the res…,0,0,0,False
303,2021-08-13,1426163170096254976,TheFogOfEnmity,The Fog Of Enmity,"I had my first Pfizer just last week.

Rough start to motherhood. 1st week was great but then  I develop…",0,0,0,False
304,2021-08-13,1426163129642323968,Matt_Kiser,Matt Kiser,"Biden's big COVID challenge: Fading vaccines may demand boosters
 via",0,0,0,False
305,2021-08-13,1426163109367099392,LGLHealthUnit,LGL Health Unit,"Walk-in vaccination clinic today, Friday, Aug 13, in Lanark at the Community Health Centre (207 Robertson Dr) from…",0,0,0,False
